Name1,Name2,Name3,Name4,Name5,Name1Team,Name2Team,Name3Team,Name4Team,Name5Team,Name1Position,Name2Position,Name3Position,Name4Position,Name5Position,Salary,FPPG,p_id1,p_id2,p_id3,p_id4,p_id5
Kyle Rudolph,Daniel Jones,Darius Slayton,Taylor Heinicke,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,QB,WR,QB,WR,57500,51.75999879837036,63954-14237,63954-63519,63954-63819,63954-53331,63954-56250
Kyle Rudolph,Daniel Jones,Darius Slayton,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,QB,WR,RB,WR,55500,51.47999906539917,63954-14237,63954-63519,63954-63819,63954-90933,63954-56250
Kyle Rudolph,Daniel Jones,Graham Gano,Taylor Heinicke,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,QB,K,QB,WR,57000,44.75999879837036,63954-14237,63954-63519,63954-10744,63954-53331,63954-56250
Kyle Rudolph,Daniel Jones,Graham Gano,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,QB,K,RB,WR,55000,44.47999906539917,63954-14237,63954-63519,63954-10744,63954-90933,63954-56250
Kyle Rudolph,Saquon Barkley,Kenny Golladay,Sterling Shepard,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,TE,RB,WR,WR,WR,55000,44.19999861717224,63954-14237,63954-64401,63954-54244,63954-27477,63954-56250
Kyle Rudolph,Saquon Barkley,Kenny Golladay,Darius Slayton,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,TE,RB,WR,WR,WR,52500,31.399999380111694,63954-14237,63954-64401,63954-54244,63954-63819,63954-56250
Kyle Rudolph,Saquon Barkley,Kenny Golladay,Graham Gano,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,TE,RB,WR,K,WR,52000,24.399999380111694,63954-14237,63954-64401,63954-54244,63954-10744,63954-56250
Kyle Rudolph,Saquon Barkley,Kenny Golladay,Taylor Heinicke,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,RB,WR,QB,WR,58000,33.97999930381775,63954-14237,63954-64401,63954-54244,63954-53331,63954-56250
Kyle Rudolph,Saquon Barkley,Kenny Golladay,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,RB,WR,RB,WR,56000,33.69999957084656,63954-14237,63954-64401,63954-54244,63954-90933,63954-56250
Kyle Rudolph,Saquon Barkley,Sterling Shepard,Darius Slayton,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,TE,RB,WR,WR,WR,53500,43.79999899864197,63954-14237,63954-64401,63954-27477,63954-63819,63954-56250
Kyle Rudolph,Saquon Barkley,Sterling Shepard,Graham Gano,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,TE,RB,WR,K,WR,53000,36.79999899864197,63954-14237,63954-64401,63954-27477,63954-10744,63954-56250
Kyle Rudolph,Saquon Barkley,Sterling Shepard,Taylor Heinicke,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,RB,WR,QB,WR,59000,46.37999892234802,63954-14237,63954-64401,63954-27477,63954-53331,63954-56250
Kyle Rudolph,Saquon Barkley,Sterling Shepard,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,RB,WR,RB,WR,57000,46.09999918937683,63954-14237,63954-64401,63954-27477,63954-90933,63954-56250
Kyle Rudolph,Saquon Barkley,Darius Slayton,Graham Gano,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,TE,RB,WR,K,WR,50500,23.99999976158142,63954-14237,63954-64401,63954-63819,63954-10744,63954-56250
Kyle Rudolph,Saquon Barkley,Darius Slayton,Taylor Heinicke,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,RB,WR,QB,WR,56500,33.579999685287476,63954-14237,63954-64401,63954-63819,63954-53331,63954-56250
Kyle Rudolph,Saquon Barkley,Darius Slayton,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,RB,WR,RB,WR,54500,33.299999952316284,63954-14237,63954-64401,63954-63819,63954-90933,63954-56250
Kyle Rudolph,Saquon Barkley,Graham Gano,Taylor Heinicke,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,RB,K,QB,WR,56000,26.579999685287476,63954-14237,63954-64401,63954-10744,63954-53331,63954-56250
Kyle Rudolph,Saquon Barkley,Graham Gano,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,RB,K,RB,WR,54000,26.299999952316284,63954-14237,63954-64401,63954-10744,63954-90933,63954-56250
Kyle Rudolph,Saquon Barkley,Taylor Heinicke,Antonio Gibson,Terry McLaurin,NYG,NYG,WAS,WAS,WAS,TE,RB,QB,RB,WR,60000,35.87999987602234,63954-14237,63954-64401,63954-53331,63954-90933,63954-56250
Kyle Rudolph,Kenny Golladay,Sterling Shepard,Darius Slayton,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,TE,WR,WR,WR,WR,50000,48.999998569488525,63954-14237,63954-54244,63954-27477,63954-63819,63954-56250
Kyle Rudolph,Kenny Golladay,Sterling Shepard,Graham Gano,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,TE,WR,WR,K,WR,49500,41.999998569488525,63954-14237,63954-54244,63954-27477,63954-10744,63954-56250
Kyle Rudolph,Kenny Golladay,Sterling Shepard,Taylor Heinicke,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,WR,WR,QB,WR,55500,51.57999849319458,63954-14237,63954-54244,63954-27477,63954-53331,63954-56250
Kyle Rudolph,Kenny Golladay,Sterling Shepard,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,WR,WR,RB,WR,53500,51.29999876022339,63954-14237,63954-54244,63954-27477,63954-90933,63954-56250
Kyle Rudolph,Kenny Golladay,Darius Slayton,Graham Gano,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,TE,WR,WR,K,WR,47000,29.19999933242798,63954-14237,63954-54244,63954-63819,63954-10744,63954-56250
Kyle Rudolph,Kenny Golladay,Darius Slayton,Taylor Heinicke,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,WR,WR,QB,WR,53000,38.77999925613403,63954-14237,63954-54244,63954-63819,63954-53331,63954-56250
Kyle Rudolph,Kenny Golladay,Darius Slayton,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,WR,WR,RB,WR,51000,38.49999952316284,63954-14237,63954-54244,63954-63819,63954-90933,63954-56250
Kyle Rudolph,Kenny Golladay,Graham Gano,Taylor Heinicke,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,WR,K,QB,WR,52500,31.779999256134033,63954-14237,63954-54244,63954-10744,63954-53331,63954-56250
Kyle Rudolph,Kenny Golladay,Graham Gano,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,WR,K,RB,WR,50500,31.499999523162842,63954-14237,63954-54244,63954-10744,63954-90933,63954-56250
Kyle Rudolph,Kenny Golladay,Taylor Heinicke,Antonio Gibson,Terry McLaurin,NYG,NYG,WAS,WAS,WAS,TE,WR,QB,RB,WR,56500,41.0799994468689,63954-14237,63954-54244,63954-53331,63954-90933,63954-56250
Kyle Rudolph,Sterling Shepard,Darius Slayton,Graham Gano,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,TE,WR,WR,K,WR,48000,41.59999895095825,63954-14237,63954-27477,63954-63819,63954-10744,63954-56250
Kyle Rudolph,Sterling Shepard,Darius Slayton,Taylor Heinicke,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,WR,WR,QB,WR,54000,51.17999887466431,63954-14237,63954-27477,63954-63819,63954-53331,63954-56250
Kyle Rudolph,Sterling Shepard,Darius Slayton,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,WR,WR,RB,WR,52000,50.899999141693115,63954-14237,63954-27477,63954-63819,63954-90933,63954-56250
Kyle Rudolph,Sterling Shepard,Graham Gano,Taylor Heinicke,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,WR,K,QB,WR,53500,44.17999887466431,63954-14237,63954-27477,63954-10744,63954-53331,63954-56250
Kyle Rudolph,Sterling Shepard,Graham Gano,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,WR,K,RB,WR,51500,43.899999141693115,63954-14237,63954-27477,63954-10744,63954-90933,63954-56250
Kyle Rudolph,Sterling Shepard,Taylor Heinicke,Antonio Gibson,Terry McLaurin,NYG,NYG,WAS,WAS,WAS,TE,WR,QB,RB,WR,57500,53.47999906539917,63954-14237,63954-27477,63954-53331,63954-90933,63954-56250
Kyle Rudolph,Darius Slayton,Graham Gano,Taylor Heinicke,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,WR,K,QB,WR,51000,31.37999963760376,63954-14237,63954-63819,63954-10744,63954-53331,63954-56250
Kyle Rudolph,Darius Slayton,Graham Gano,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,TE,WR,K,RB,WR,49000,31.09999990463257,63954-14237,63954-63819,63954-10744,63954-90933,63954-56250
Kyle Rudolph,Darius Slayton,Taylor Heinicke,Antonio Gibson,Terry McLaurin,NYG,NYG,WAS,WAS,WAS,TE,WR,QB,RB,WR,55000,40.67999982833862,63954-14237,63954-63819,63954-53331,63954-90933,63954-56250
Kyle Rudolph,Graham Gano,Taylor Heinicke,Antonio Gibson,Terry McLaurin,NYG,NYG,WAS,WAS,WAS,TE,K,QB,RB,WR,54500,33.67999982833862,63954-14237,63954-10744,63954-53331,63954-90933,63954-56250
Graham Gano,Daniel Jones,Saquon Barkley,Kenny Golladay,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,K,QB,RB,WR,WR,60000,43.17999863624573,63954-10744,63954-63519,63954-64401,63954-54244,63954-56250
Graham Gano,Daniel Jones,Saquon Barkley,Darius Slayton,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,K,QB,RB,WR,WR,58500,42.779999017715454,63954-10744,63954-63519,63954-64401,63954-63819,63954-56250
Graham Gano,Daniel Jones,Saquon Barkley,Kyle Rudolph,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,K,QB,RB,TE,WR,56500,36.57999897003174,63954-10744,63954-63519,63954-64401,63954-14237,63954-56250
Graham Gano,Daniel Jones,Kenny Golladay,Sterling Shepard,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,K,QB,WR,WR,WR,57500,60.77999782562256,63954-10744,63954-63519,63954-54244,63954-27477,63954-56250
Graham Gano,Daniel Jones,Kenny Golladay,Darius Slayton,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,K,QB,WR,WR,WR,55000,47.97999858856201,63954-10744,63954-63519,63954-54244,63954-63819,63954-56250
Graham Gano,Daniel Jones,Kenny Golladay,Kyle Rudolph,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,K,QB,WR,TE,WR,53000,41.779998540878296,63954-10744,63954-63519,63954-54244,63954-14237,63954-56250
Graham Gano,Daniel Jones,Kenny Golladay,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,QB,WR,RB,WR,58500,50.279998779296875,63954-10744,63954-63519,63954-54244,63954-90933,63954-56250
Graham Gano,Daniel Jones,Sterling Shepard,Darius Slayton,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,K,QB,WR,WR,WR,56000,60.379998207092285,63954-10744,63954-63519,63954-27477,63954-63819,63954-56250
Graham Gano,Daniel Jones,Sterling Shepard,Kyle Rudolph,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,K,QB,WR,TE,WR,54000,54.17999815940857,63954-10744,63954-63519,63954-27477,63954-14237,63954-56250
Graham Gano,Daniel Jones,Sterling Shepard,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,QB,WR,RB,WR,59500,62.67999839782715,63954-10744,63954-63519,63954-27477,63954-90933,63954-56250
Graham Gano,Daniel Jones,Darius Slayton,Kyle Rudolph,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,K,QB,WR,TE,WR,51500,41.37999892234802,63954-10744,63954-63519,63954-63819,63954-14237,63954-56250
Graham Gano,Daniel Jones,Darius Slayton,Taylor Heinicke,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,QB,WR,QB,WR,59000,50.15999889373779,63954-10744,63954-63519,63954-63819,63954-53331,63954-56250
Graham Gano,Daniel Jones,Darius Slayton,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,QB,WR,RB,WR,57000,49.8799991607666,63954-10744,63954-63519,63954-63819,63954-90933,63954-56250
Graham Gano,Daniel Jones,Kyle Rudolph,Taylor Heinicke,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,QB,TE,QB,WR,57000,43.95999884605408,63954-10744,63954-63519,63954-14237,63954-53331,63954-56250
Graham Gano,Daniel Jones,Kyle Rudolph,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,QB,TE,RB,WR,55000,43.679999113082886,63954-10744,63954-63519,63954-14237,63954-90933,63954-56250
Graham Gano,Saquon Barkley,Kenny Golladay,Sterling Shepard,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,K,RB,WR,WR,WR,56500,42.59999871253967,63954-10744,63954-64401,63954-54244,63954-27477,63954-56250
Graham Gano,Saquon Barkley,Kenny Golladay,Darius Slayton,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,K,RB,WR,WR,WR,54000,29.799999475479126,63954-10744,63954-64401,63954-54244,63954-63819,63954-56250
Graham Gano,Saquon Barkley,Kenny Golladay,Kyle Rudolph,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,K,RB,WR,TE,WR,52000,23.59999942779541,63954-10744,63954-64401,63954-54244,63954-14237,63954-56250
Graham Gano,Saquon Barkley,Kenny Golladay,Taylor Heinicke,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,RB,WR,QB,WR,59500,32.37999939918518,63954-10744,63954-64401,63954-54244,63954-53331,63954-56250
Graham Gano,Saquon Barkley,Kenny Golladay,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,RB,WR,RB,WR,57500,32.09999966621399,63954-10744,63954-64401,63954-54244,63954-90933,63954-56250
Graham Gano,Saquon Barkley,Sterling Shepard,Darius Slayton,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,K,RB,WR,WR,WR,55000,42.1999990940094,63954-10744,63954-64401,63954-27477,63954-63819,63954-56250
Graham Gano,Saquon Barkley,Sterling Shepard,Kyle Rudolph,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,K,RB,WR,TE,WR,53000,35.999999046325684,63954-10744,63954-64401,63954-27477,63954-14237,63954-56250
Graham Gano,Saquon Barkley,Sterling Shepard,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,RB,WR,RB,WR,58500,44.49999928474426,63954-10744,63954-64401,63954-27477,63954-90933,63954-56250
Graham Gano,Saquon Barkley,Darius Slayton,Kyle Rudolph,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,K,RB,WR,TE,WR,50500,23.199999809265137,63954-10744,63954-64401,63954-63819,63954-14237,63954-56250
Graham Gano,Saquon Barkley,Darius Slayton,Taylor Heinicke,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,RB,WR,QB,WR,58000,31.979999780654907,63954-10744,63954-64401,63954-63819,63954-53331,63954-56250
Graham Gano,Saquon Barkley,Darius Slayton,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,RB,WR,RB,WR,56000,31.700000047683716,63954-10744,63954-64401,63954-63819,63954-90933,63954-56250
Graham Gano,Saquon Barkley,Kyle Rudolph,Taylor Heinicke,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,RB,TE,QB,WR,56000,25.77999973297119,63954-10744,63954-64401,63954-14237,63954-53331,63954-56250
Graham Gano,Saquon Barkley,Kyle Rudolph,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,RB,TE,RB,WR,54000,25.5,63954-10744,63954-64401,63954-14237,63954-90933,63954-56250
Graham Gano,Kenny Golladay,Sterling Shepard,Darius Slayton,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,K,WR,WR,WR,WR,51500,47.39999866485596,63954-10744,63954-54244,63954-27477,63954-63819,63954-56250
Graham Gano,Kenny Golladay,Sterling Shepard,Kyle Rudolph,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,K,WR,WR,TE,WR,49500,41.19999861717224,63954-10744,63954-54244,63954-27477,63954-14237,63954-56250
Graham Gano,Kenny Golladay,Sterling Shepard,Taylor Heinicke,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,WR,WR,QB,WR,57000,49.97999858856201,63954-10744,63954-54244,63954-27477,63954-53331,63954-56250
Graham Gano,Kenny Golladay,Sterling Shepard,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,WR,WR,RB,WR,55000,49.69999885559082,63954-10744,63954-54244,63954-27477,63954-90933,63954-56250
Graham Gano,Kenny Golladay,Darius Slayton,Kyle Rudolph,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,K,WR,WR,TE,WR,47000,28.399999380111694,63954-10744,63954-54244,63954-63819,63954-14237,63954-56250
Graham Gano,Kenny Golladay,Darius Slayton,Taylor Heinicke,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,WR,WR,QB,WR,54500,37.179999351501465,63954-10744,63954-54244,63954-63819,63954-53331,63954-56250
Graham Gano,Kenny Golladay,Darius Slayton,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,WR,WR,RB,WR,52500,36.89999961853027,63954-10744,63954-54244,63954-63819,63954-90933,63954-56250
Graham Gano,Kenny Golladay,Kyle Rudolph,Taylor Heinicke,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,WR,TE,QB,WR,52500,30.97999930381775,63954-10744,63954-54244,63954-14237,63954-53331,63954-56250
Graham Gano,Kenny Golladay,Kyle Rudolph,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,WR,TE,RB,WR,50500,30.699999570846558,63954-10744,63954-54244,63954-14237,63954-90933,63954-56250
Graham Gano,Kenny Golladay,Taylor Heinicke,Antonio Gibson,Terry McLaurin,NYG,NYG,WAS,WAS,WAS,K,WR,QB,RB,WR,58000,39.47999954223633,63954-10744,63954-54244,63954-53331,63954-90933,63954-56250
Graham Gano,Sterling Shepard,Darius Slayton,Kyle Rudolph,Terry McLaurin,NYG,NYG,NYG,NYG,WAS,K,WR,WR,TE,WR,48000,40.79999899864197,63954-10744,63954-27477,63954-63819,63954-14237,63954-56250
Graham Gano,Sterling Shepard,Darius Slayton,Taylor Heinicke,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,WR,WR,QB,WR,55500,49.57999897003174,63954-10744,63954-27477,63954-63819,63954-53331,63954-56250
Graham Gano,Sterling Shepard,Darius Slayton,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,WR,WR,RB,WR,53500,49.29999923706055,63954-10744,63954-27477,63954-63819,63954-90933,63954-56250
Graham Gano,Sterling Shepard,Kyle Rudolph,Taylor Heinicke,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,WR,TE,QB,WR,53500,43.37999892234802,63954-10744,63954-27477,63954-14237,63954-53331,63954-56250
Graham Gano,Sterling Shepard,Kyle Rudolph,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,WR,TE,RB,WR,51500,43.09999918937683,63954-10744,63954-27477,63954-14237,63954-90933,63954-56250
Graham Gano,Sterling Shepard,Taylor Heinicke,Antonio Gibson,Terry McLaurin,NYG,NYG,WAS,WAS,WAS,K,WR,QB,RB,WR,59000,51.8799991607666,63954-10744,63954-27477,63954-53331,63954-90933,63954-56250
Graham Gano,Darius Slayton,Kyle Rudolph,Taylor Heinicke,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,WR,TE,QB,WR,51000,30.579999685287476,63954-10744,63954-63819,63954-14237,63954-53331,63954-56250
Graham Gano,Darius Slayton,Kyle Rudolph,Antonio Gibson,Terry McLaurin,NYG,NYG,NYG,WAS,WAS,K,WR,TE,RB,WR,49000,30.299999952316284,63954-10744,63954-63819,63954-14237,63954-90933,63954-56250
Graham Gano,Darius Slayton,Taylor Heinicke,Antonio Gibson,Terry McLaurin,NYG,NYG,WAS,WAS,WAS,K,WR,QB,RB,WR,56500,39.079999923706055,63954-10744,63954-63819,63954-53331,63954-90933,63954-56250
Graham Gano,Kyle Rudolph,Taylor Heinicke,Antonio Gibson,Terry McLaurin,NYG,NYG,WAS,WAS,WAS,K,TE,QB,RB,WR,54500,32.87999987602234,63954-10744,63954-14237,63954-53331,63954-90933,63954-56250
Taylor Heinicke,Daniel Jones,Kenny Golladay,Kyle Rudolph,Terry McLaurin,WAS,NYG,NYG,NYG,WAS,QB,QB,WR,TE,WR,59000,60.939998388290405,63954-53331,63954-63519,63954-54244,63954-14237,63954-56250
Taylor Heinicke,Daniel Jones,Sterling Shepard,Kyle Rudolph,Terry McLaurin,WAS,NYG,NYG,NYG,WAS,QB,QB,WR,TE,WR,60000,73.33999800682068,63954-53331,63954-63519,63954-27477,63954-14237,63954-56250
Taylor Heinicke,Daniel Jones,Darius Slayton,Kyle Rudolph,Terry McLaurin,WAS,NYG,NYG,NYG,WAS,QB,QB,WR,TE,WR,57500,60.53999876976013,63954-53331,63954-63519,63954-63819,63954-14237,63954-56250
Taylor Heinicke,Daniel Jones,Darius Slayton,Graham Gano,Terry McLaurin,WAS,NYG,NYG,NYG,WAS,QB,QB,WR,K,WR,59000,59.73999881744385,63954-53331,63954-63519,63954-63819,63954-10744,63954-56250
Taylor Heinicke,Daniel Jones,Kyle Rudolph,Graham Gano,Terry McLaurin,WAS,NYG,NYG,NYG,WAS,QB,QB,TE,K,WR,57000,53.53999876976013,63954-53331,63954-63519,63954-14237,63954-10744,63954-56250
Taylor Heinicke,Saquon Barkley,Kenny Golladay,Darius Slayton,Terry McLaurin,WAS,NYG,NYG,NYG,WAS,QB,RB,WR,WR,WR,60000,48.959999322891235,63954-53331,63954-64401,63954-54244,63954-63819,63954-56250
Taylor Heinicke,Saquon Barkley,Kenny Golladay,Kyle Rudolph,Terry McLaurin,WAS,NYG,NYG,NYG,WAS,QB,RB,WR,TE,WR,58000,42.75999927520752,63954-53331,63954-64401,63954-54244,63954-14237,63954-56250
Taylor Heinicke,Saquon Barkley,Kenny Golladay,Graham Gano,Terry McLaurin,WAS,NYG,NYG,NYG,WAS,QB,RB,WR,K,WR,59500,41.959999322891235,63954-53331,63954-64401,63954-54244,63954-10744,63954-56250
Taylor Heinicke,Saquon Barkley,Sterling Shepard,Kyle Rudolph,Terry McLaurin,WAS,NYG,NYG,NYG,WAS,QB,RB,WR,TE,WR,59000,55.15999889373779,63954-53331,63954-64401,63954-27477,63954-14237,63954-56250
Taylor Heinicke,Saquon Barkley,Darius Slayton,Kyle Rudolph,Terry McLaurin,WAS,NYG,NYG,NYG,WAS,QB,RB,WR,TE,WR,56500,42.359999656677246,63954-53331,63954-64401,63954-63819,63954-14237,63954-56250
Taylor Heinicke,Saquon Barkley,Darius Slayton,Graham Gano,Terry McLaurin,WAS,NYG,NYG,NYG,WAS,QB,RB,WR,K,WR,58000,41.55999970436096,63954-53331,63954-64401,63954-63819,63954-10744,63954-56250
Taylor Heinicke,Saquon Barkley,Kyle Rudolph,Graham Gano,Terry McLaurin,WAS,NYG,NYG,NYG,WAS,QB,RB,TE,K,WR,56000,35.35999965667725,63954-53331,63954-64401,63954-14237,63954-10744,63954-56250
Taylor Heinicke,Saquon Barkley,Kyle Rudolph,Antonio Gibson,Terry McLaurin,WAS,NYG,NYG,WAS,WAS,QB,RB,TE,RB,WR,60000,44.65999984741211,63954-53331,63954-64401,63954-14237,63954-90933,63954-56250
Taylor Heinicke,Kenny Golladay,Sterling Shepard,Darius Slayton,Terry McLaurin,WAS,NYG,NYG,NYG,WAS,QB,WR,WR,WR,WR,57500,66.55999851226807,63954-53331,63954-54244,63954-27477,63954-63819,63954-56250
Taylor Heinicke,Kenny Golladay,Sterling Shepard,Kyle Rudolph,Terry McLaurin,WAS,NYG,NYG,NYG,WAS,QB,WR,WR,TE,WR,55500,60.35999846458435,63954-53331,63954-54244,63954-27477,63954-14237,63954-56250
Taylor Heinicke,Kenny Golladay,Sterling Shepard,Graham Gano,Terry McLaurin,WAS,NYG,NYG,NYG,WAS,QB,WR,WR,K,WR,57000,59.559998512268066,63954-53331,63954-54244,63954-27477,63954-10744,63954-56250
Taylor Heinicke,Kenny Golladay,Darius Slayton,Kyle Rudolph,Terry McLaurin,WAS,NYG,NYG,NYG,WAS,QB,WR,WR,TE,WR,53000,47.559999227523804,63954-53331,63954-54244,63954-63819,63954-14237,63954-56250
Taylor Heinicke,Kenny Golladay,Darius Slayton,Graham Gano,Terry McLaurin,WAS,NYG,NYG,NYG,WAS,QB,WR,WR,K,WR,54500,46.75999927520752,63954-53331,63954-54244,63954-63819,63954-10744,63954-56250
Taylor Heinicke,Kenny Golladay,Darius Slayton,Antonio Gibson,Terry McLaurin,WAS,NYG,NYG,WAS,WAS,QB,WR,WR,RB,WR,58500,56.05999946594238,63954-53331,63954-54244,63954-63819,63954-90933,63954-56250
Taylor Heinicke,Kenny Golladay,Kyle Rudolph,Graham Gano,Terry McLaurin,WAS,NYG,NYG,NYG,WAS,QB,WR,TE,K,WR,52500,40.559999227523804,63954-53331,63954-54244,63954-14237,63954-10744,63954-56250
Taylor Heinicke,Kenny Golladay,Kyle Rudolph,Antonio Gibson,Terry McLaurin,WAS,NYG,NYG,WAS,WAS,QB,WR,TE,RB,WR,56500,49.85999941825867,63954-53331,63954-54244,63954-14237,63954-90933,63954-56250
Taylor Heinicke,Kenny Golladay,Graham Gano,Antonio Gibson,Terry McLaurin,WAS,NYG,NYG,WAS,WAS,QB,WR,K,RB,WR,58000,49.05999946594238,63954-53331,63954-54244,63954-10744,63954-90933,63954-56250
Taylor Heinicke,Sterling Shepard,Darius Slayton,Kyle Rudolph,Terry McLaurin,WAS,NYG,NYG,NYG,WAS,QB,WR,WR,TE,WR,54000,59.95999884605408,63954-53331,63954-27477,63954-63819,63954-14237,63954-56250
Taylor Heinicke,Sterling Shepard,Darius Slayton,Graham Gano,Terry McLaurin,WAS,NYG,NYG,NYG,WAS,QB,WR,WR,K,WR,55500,59.15999889373779,63954-53331,63954-27477,63954-63819,63954-10744,63954-56250
Taylor Heinicke,Sterling Shepard,Darius Slayton,Antonio Gibson,Terry McLaurin,WAS,NYG,NYG,WAS,WAS,QB,WR,WR,RB,WR,59500,68.45999908447266,63954-53331,63954-27477,63954-63819,63954-90933,63954-56250
Taylor Heinicke,Sterling Shepard,Kyle Rudolph,Graham Gano,Terry McLaurin,WAS,NYG,NYG,NYG,WAS,QB,WR,TE,K,WR,53500,52.95999884605408,63954-53331,63954-27477,63954-14237,63954-10744,63954-56250
Taylor Heinicke,Sterling Shepard,Kyle Rudolph,Antonio Gibson,Terry McLaurin,WAS,NYG,NYG,WAS,WAS,QB,WR,TE,RB,WR,57500,62.25999903678894,63954-53331,63954-27477,63954-14237,63954-90933,63954-56250
Taylor Heinicke,Sterling Shepard,Graham Gano,Antonio Gibson,Terry McLaurin,WAS,NYG,NYG,WAS,WAS,QB,WR,K,RB,WR,59000,61.459999084472656,63954-53331,63954-27477,63954-10744,63954-90933,63954-56250
Taylor Heinicke,Darius Slayton,Kyle Rudolph,Graham Gano,Terry McLaurin,WAS,NYG,NYG,NYG,WAS,QB,WR,TE,K,WR,51000,40.15999960899354,63954-53331,63954-63819,63954-14237,63954-10744,63954-56250
