Name1,Name2,Name3,Name4,Name5,Salary,FPPG
Dak Prescott,Chris Godwin,Michael Gallup,Ryan Succop,O.J. Howard,52000,85.01124979654946
Dak Prescott,Tom Brady,Ryan Succop,Tony Pollard,Blake Jarwin,53500,85.00799988905588
Tom Brady,Amari Cooper,Leonard Fournette,Greg Zuerlein,O.J. Howard,53500,85.00599975585939
Tom Brady,Mike Evans,CeeDee Lamb,Ronald Jones II,Tony Pollard,56000,85.0026907528148
Dak Prescott,Chris Godwin,Leonard Fournette,Tony Pollard,Rob Gronkowski,54000,85.00125052134194
Dak Prescott,CeeDee Lamb,Antonio Brown,Greg Zuerlein,Rob Gronkowski,50000,85.00124988555906
Tom Brady,Leonard Fournette,Ronald Jones II,Michael Gallup,Greg Zuerlein,53500,84.99644113428454
Dak Prescott,Ronald Jones II,Antonio Brown,Greg Zuerlein,O.J. Howard,48500,84.99544053919173
Dak Prescott,Amari Cooper,Leonard Fournette,Tony Pollard,O.J. Howard,52500,84.99249998728433
Tom Brady,Ezekiel Elliott,CeeDee Lamb,Michael Gallup,O.J. Howard,55500,84.99224917093913
Dak Prescott,Leonard Fournette,Ronald Jones II,Michael Gallup,Tony Pollard,52500,84.98294136570948
Dak Prescott,Mike Evans,Michael Gallup,Ryan Succop,Rob Gronkowski,53500,84.98250013987222
Dak Prescott,Leonard Fournette,Antonio Brown,Ryan Succop,Dalton Schultz,50500,84.9800001144409
Tom Brady,Ezekiel Elliott,Chris Godwin,Ryan Succop,Tony Pollard,58500,84.9797499338786
Tom Brady,Ezekiel Elliott,Mike Evans,Rob Gronkowski,O.J. Howard,57000,84.97599932352702
Dak Prescott,Amari Cooper,Ronald Jones II,Rob Gronkowski,O.J. Howard,51000,84.97294075535791
Dak Prescott,Ezekiel Elliott,Mike Evans,Leonard Fournette,Blake Jarwin,59500,84.97249980767567
Mike Evans,Tom Brady,Dak Prescott,Rob Gronkowski,Dalton Schultz,58500,84.97049992879231
Dak Prescott,Leonard Fournette,Ryan Succop,Greg Zuerlein,Rob Gronkowski,50500,84.97000013987221
Amari Cooper,Tom Brady,Dak Prescott,Michael Gallup,Dalton Schultz,59000,84.96800034840902
Tom Brady,Chris Godwin,Amari Cooper,Antonio Brown,Dalton Schultz,56000,84.96225026448569
Tom Brady,Mike Evans,CeeDee Lamb,Greg Zuerlein,O.J. Howard,53500,84.96224918365479
Dak Prescott,Chris Godwin,Antonio Brown,Greg Zuerlein,Tony Pollard,52500,84.96125030517577
Tom Brady,Chris Godwin,Amari Cooper,Greg Zuerlein,Rob Gronkowski,56000,84.952250289917
Ronald Jones II,Tom Brady,Dak Prescott,Antonio Brown,O.J. Howard,56500,84.94888151580211
Dak Prescott,Mike Evans,CeeDee Lamb,Tony Pollard,O.J. Howard,52500,84.94874941507975
Leonard Fournette,Tom Brady,Dak Prescott,Ryan Succop,Tony Pollard,58500,84.94300034840902
Dak Prescott,Leonard Fournette,Michael Gallup,Greg Zuerlein,O.J. Howard,50000,84.94249979654947
Dak Prescott,Chris Godwin,Amari Cooper,Tony Pollard,Rob Gronkowski,55000,84.93875052134194
Tom Brady,Amari Cooper,Ronald Jones II,Michael Gallup,Greg Zuerlein,54500,84.93394113428454
Tom Brady,Leonard Fournette,CeeDee Lamb,Ronald Jones II,Dalton Schultz,53000,84.9276907528148
Tom Brady,Ezekiel Elliott,Mike Evans,Michael Gallup,Tony Pollard,59500,84.92349993387859
Tom Brady,Dak Prescott,Ryan Succop,O.J. Howard,Blake Jarwin,52500,84.92099929650624
Dak Prescott,Amari Cooper,Ronald Jones II,Michael Gallup,Tony Pollard,53500,84.92044136570948
Dak Prescott,Amari Cooper,Antonio Brown,Ryan Succop,Dalton Schultz,51500,84.9175001144409
Tom Brady,Ezekiel Elliott,Leonard Fournette,Greg Zuerlein,Tony Pollard,56500,84.9109999338786
Dak Prescott,Amari Cooper,Ryan Succop,Greg Zuerlein,Rob Gronkowski,51500,84.90750013987221
CeeDee Lamb,Tom Brady,Dak Prescott,Ryan Succop,O.J. Howard,56500,84.90549901326497
Tom Brady,Ezekiel Elliott,Ronald Jones II,Antonio Brown,Dalton Schultz,55000,84.90144067652086
Dak Prescott,Chris Godwin,Michael Gallup,Antonio Brown,Dalton Schultz,52500,84.89875030517577
Tom Brady,Ezekiel Elliott,Ronald Jones II,Greg Zuerlein,Rob Gronkowski,55000,84.89144070195218
Dak Prescott,Chris Godwin,Michael Gallup,Greg Zuerlein,Rob Gronkowski,52500,84.88875033060708
Tom Brady,Mike Evans,Chris Godwin,Ryan Succop,Dalton Schultz,56500,84.88724994659424
Tom Brady,Leonard Fournette,CeeDee Lamb,Antonio Brown,O.J. Howard,52500,84.88724950154622
Dak Prescott,Amari Cooper,Michael Gallup,Greg Zuerlein,O.J. Howard,51000,84.87999979654947
Dak Prescott,Ezekiel Elliott,Ronald Jones II,Tony Pollard,Rob Gronkowski,54000,84.87794093337712
Dak Prescott,Leonard Fournette,CeeDee Lamb,Dalton Schultz,O.J. Howard,49500,84.87374941507974
Tom Brady,Amari Cooper,CeeDee Lamb,Ronald Jones II,Dalton Schultz,54000,84.8651907528148
Dak Prescott,CeeDee Lamb,Ronald Jones II,Greg Zuerlein,Tony Pollard,50500,84.86419079350489
Antonio Brown,Tom Brady,Dak Prescott,Mike Evans,Dalton Schultz,60000,84.85550003051758
Tom Brady,Ezekiel Elliott,Amari Cooper,Greg Zuerlein,Tony Pollard,57500,84.8484999338786
Tom Brady,Ezekiel Elliott,Leonard Fournette,Michael Gallup,Dalton Schultz,56500,84.8484999338786
Dak Prescott,Ezekiel Elliott,Antonio Brown,Dalton Schultz,O.J. Howard,51500,84.8474993387858
Dak Prescott,Ezekiel Elliott,Greg Zuerlein,Rob Gronkowski,O.J. Howard,51500,84.83749936421711
Tom Brady,Chris Godwin,CeeDee Lamb,Antonio Brown,Rob Gronkowski,55000,84.83350003560383
Tom Brady,Chris Godwin,Ronald Jones II,Antonio Brown,O.J. Howard,53500,84.82769068923652
Tom Brady,Amari Cooper,CeeDee Lamb,Antonio Brown,O.J. Howard,53500,84.82474950154622
Dak Prescott,Chris Godwin,CeeDee Lamb,Rob Gronkowski,Dalton Schultz,52000,84.81999994913735
Tom Brady,Mike Evans,Leonard Fournette,Antonio Brown,Tony Pollard,56500,84.81850026448568
Tom Brady,Mike Evans,Leonard Fournette,Greg Zuerlein,Dalton Schultz,54500,84.81849994659424
Amari Cooper,Tom Brady,Dak Prescott,Ryan Succop,Tony Pollard,59500,84.81800034840902
Ronald Jones II,Tom Brady,Dak Prescott,CeeDee Lamb,Tony Pollard,58500,84.81763177011527
Tom Brady,CeeDee Lamb,Ronald Jones II,Michael Gallup,Antonio Brown,53500,84.81519087997138
Dak Prescott,Chris Godwin,Ronald Jones II,Dalton Schultz,O.J. Howard,50500,84.81419060277003
Dak Prescott,Amari Cooper,CeeDee Lamb,Dalton Schultz,O.J. Howard,50500,84.81124941507974
Tom Brady,Dak Prescott,Antonio Brown,Dalton Schultz,Blake Jarwin,53000,84.80849980513254
Dak Prescott,Mike Evans,Leonard Fournette,Tony Pollard,Dalton Schultz,53500,84.8050001780192
Tom Brady,Chris Godwin,Leonard Fournette,Ryan Succop,Rob Gronkowski,55500,84.802250289917
Dak Prescott,CeeDee Lamb,Ronald Jones II,Michael Gallup,Dalton Schultz,50500,84.80169079350489
Tom Brady,Mike Evans,Ronald Jones II,Antonio Brown,Rob Gronkowski,55000,84.79894103255926
Tom Brady,Dak Prescott,Greg Zuerlein,Rob Gronkowski,Blake Jarwin,53000,84.79849983056386
Tom Brady,Amari Cooper,Leonard Fournette,Ryan Succop,O.J. Howard,54000,84.79349975585939
Mike Evans,Tom Brady,Dak Prescott,Tony Pollard,O.J. Howard,58500,84.79299958546956
CeeDee Lamb,Tom Brady,Dak Prescott,Antonio Brown,Dalton Schultz,57000,84.79299952189128
Dak Prescott,CeeDee Lamb,Antonio Brown,Ryan Succop,Rob Gronkowski,50500,84.78874988555906
Tom Brady,Ezekiel Elliott,Amari Cooper,Michael Gallup,Dalton Schultz,57500,84.7859999338786
Dak Prescott,Mike Evans,Ronald Jones II,Rob Gronkowski,Dalton Schultz,52000,84.78544094609278
Dak Prescott,Ezekiel Elliott,Michael Gallup,Greg Zuerlein,Tony Pollard,54000,84.78499997456868
Tom Brady,Leonard Fournette,Ronald Jones II,Michael Gallup,Ryan Succop,54000,84.78394113428453
CeeDee Lamb,Tom Brady,Dak Prescott,Greg Zuerlein,Rob Gronkowski,57000,84.78299954732259
Dak Prescott,Ronald Jones II,Antonio Brown,Ryan Succop,O.J. Howard,49000,84.78294053919173
Tom Brady,Chris Godwin,Leonard Fournette,Michael Gallup,O.J. Howard,55000,84.77474994659426
Antonio Brown,Tom Brady,Dak Prescott,Leonard Fournette,Rob Gronkowski,59000,84.77050037384032
Tom Brady,Chris Godwin,Antonio Brown,Ryan Succop,Greg Zuerlein,54000,84.76225007375082
Dak Prescott,CeeDee Lamb,Michael Gallup,Antonio Brown,O.J. Howard,50000,84.76124954223631
Tom Brady,Mike Evans,Amari Cooper,Antonio Brown,Tony Pollard,57500,84.75600026448568
Tom Brady,Mike Evans,Amari Cooper,Greg Zuerlein,Dalton Schultz,55500,84.75599994659424
Tom Brady,Mike Evans,CeeDee Lamb,Ryan Succop,O.J. Howard,54000,84.74974918365479
Dak Prescott,Chris Godwin,Antonio Brown,Ryan Succop,Tony Pollard,53000,84.74875030517576
Dak Prescott,Chris Godwin,Ryan Succop,Greg Zuerlein,Dalton Schultz,51000,84.74874998728433
Tom Brady,Mike Evans,Leonard Fournette,Michael Gallup,Rob Gronkowski,56500,84.74600028991699
Dak Prescott,Mike Evans,Antonio Brown,Rob Gronkowski,O.J. Howard,51500,84.7449996948242
Dak Prescott,Mike Evans,Amari Cooper,Tony Pollard,Dalton Schultz,54500,84.7425001780192
Tom Brady,Chris Godwin,Amari Cooper,Ryan Succop,Rob Gronkowski,56500,84.739750289917
Dak Prescott,Leonard Fournette,Michael Gallup,Ryan Succop,O.J. Howard,50500,84.72999979654946
Tom Brady,Ezekiel Elliott,CeeDee Lamb,Antonio Brown,Tony Pollard,56500,84.72974967956543
Tom Brady,Ezekiel Elliott,CeeDee Lamb,Greg Zuerlein,Dalton Schultz,54500,84.729749361674
Tom Brady,Amari Cooper,Ronald Jones II,Michael Gallup,Ryan Succop,55000,84.72144113428453
Dak Prescott,Ezekiel Elliott,CeeDee Lamb,Tony Pollard,Dalton Schultz,53500,84.71624959309895
Tom Brady,Chris Godwin,Amari Cooper,Michael Gallup,O.J. Howard,56000,84.71224994659426
Greg Zuerlein,Tom Brady,Dak Prescott,CeeDee Lamb,Ryan Succop,58000,84.71174958546956
Antonio Brown,Tom Brady,Dak Prescott,Amari Cooper,Rob Gronkowski,60000,84.70800037384032
Tom Brady,Mike Evans,Michael Gallup,Antonio Brown,Greg Zuerlein,55000,84.70600007375081
Tom Brady,Ezekiel Elliott,Leonard Fournette,Ryan Succop,Tony Pollard,57000,84.6984999338786
Dak Prescott,Tom Brady,Rob Gronkowski,O.J. Howard,Blake Jarwin,51500,84.69799946943918
Tom Brady,Chris Godwin,CeeDee Lamb,Ronald Jones II,Tony Pollard,55500,84.69644094354966
Chris Godwin,Tom Brady,Dak Prescott,Dalton Schultz,O.J. Howard,57000,84.69299977620443
Dak Prescott,Mike Evans,Michael Gallup,Antonio Brown,Tony Pollard,54000,84.69250030517577
Dak Prescott,Mike Evans,Michael Gallup,Greg Zuerlein,Dalton Schultz,52000,84.69249998728434
Tom Brady,Mike Evans,Amari Cooper,Michael Gallup,Rob Gronkowski,57500,84.68350028991699
Tom Brady,Amari Cooper,Leonard Fournette,Antonio Brown,Dalton Schultz,54500,84.68100026448569
Dak Prescott,Leonard Fournette,Antonio Brown,Greg Zuerlein,Tony Pollard,51000,84.68000030517577
Tom Brady,Ezekiel Elliott,Ronald Jones II,Ryan Succop,Rob Gronkowski,55500,84.67894070195217
Dak Prescott,Chris Godwin,Michael Gallup,Ryan Succop,Rob Gronkowski,53000,84.67625033060708
Tom Brady,Amari Cooper,Leonard Fournette,Greg Zuerlein,Rob Gronkowski,54500,84.671000289917
Ryan Succop,Tom Brady,Dak Prescott,Ronald Jones II,Antonio Brown,58500,84.67094090031642
Tom Brady,Ezekiel Elliott,Chris Godwin,Rob Gronkowski,O.J. Howard,56500,84.6697495142619
Greg Zuerlein,Tom Brady,Dak Prescott,Mike Evans,O.J. Howard,59000,84.66799939473471
Dak Prescott,Amari Cooper,Michael Gallup,Ryan Succop,O.J. Howard,51500,84.66749979654946
Dak Prescott,Ezekiel Elliott,Chris Godwin,Leonard Fournette,Blake Jarwin,59000,84.66624999841054
Tom Brady,CeeDee Lamb,Ronald Jones II,Ryan Succop,Greg Zuerlein,52000,84.66519056207994
Dak Prescott,Ronald Jones II,Antonio Brown,Greg Zuerlein,Rob Gronkowski,49500,84.66044107324934
Dak Prescott,Amari Cooper,Leonard Fournette,Tony Pollard,Rob Gronkowski,53500,84.65750052134194
Tom Brady,Ezekiel Elliott,CeeDee Lamb,Michael Gallup,Rob Gronkowski,56500,84.65724970499674
Tom Brady,Chris Godwin,CeeDee Lamb,Greg Zuerlein,O.J. Howard,53000,84.65599937438965
Dak Prescott,CeeDee Lamb,Ronald Jones II,Ryan Succop,Tony Pollard,51000,84.65169079350488
Tom Brady,Ezekiel Elliott,Ronald Jones II,Michael Gallup,O.J. Howard,55000,84.65144035862943
Dak Prescott,Tom Brady,Michael Gallup,Tony Pollard,Blake Jarwin,54000,84.64550007979075
Dak Prescott,Chris Godwin,CeeDee Lamb,Tony Pollard,O.J. Howard,52000,84.6424996058146
Tom Brady,Mike Evans,CeeDee Lamb,Antonio Brown,Dalton Schultz,54500,84.63724969228109
Tom Brady,Ezekiel Elliott,Amari Cooper,Ryan Succop,Tony Pollard,58000,84.6359999338786
Leonard Fournette,Tom Brady,Dak Prescott,Rob Gronkowski,O.J. Howard,56500,84.63299992879232
Tom Brady,Mike Evans,CeeDee Lamb,Greg Zuerlein,Rob Gronkowski,54500,84.6272497177124
Dak Prescott,Ezekiel Elliott,Ryan Succop,Rob Gronkowski,O.J. Howard,52000,84.6249993642171
Tom Brady,Mike Evans,Ronald Jones II,Greg Zuerlein,O.J. Howard,53000,84.62144037134507
Ryan Succop,Tom Brady,Dak Prescott,Leonard Fournette,Michael Gallup,60000,84.61800015767416
Dak Prescott,Amari Cooper,Antonio Brown,Greg Zuerlein,Tony Pollard,52000,84.61750030517577
Dak Prescott,Leonard Fournette,Michael Gallup,Antonio Brown,Dalton Schultz,51000,84.61750030517577
Tom Brady,Ezekiel Elliott,Chris Godwin,Michael Gallup,Tony Pollard,59000,84.61725012461346
Ronald Jones II,Tom Brady,Dak Prescott,Antonio Brown,Rob Gronkowski,57500,84.61388204985973
Dak Prescott,Mike Evans,CeeDee Lamb,Tony Pollard,Rob Gronkowski,53500,84.61374994913736
Dak Prescott,CeeDee Lamb,Ryan Succop,Greg Zuerlein,O.J. Howard,48500,84.61124922434487
Dak Prescott,Mike Evans,Ronald Jones II,Tony Pollard,O.J. Howard,52000,84.60794060277003
Dak Prescott,Leonard Fournette,Michael Gallup,Greg Zuerlein,Rob Gronkowski,51000,84.60750033060708
Tom Brady,Mike Evans,Leonard Fournette,Ryan Succop,Dalton Schultz,55000,84.60599994659424
Dak Prescott,Ezekiel Elliott,Chris Godwin,Amari Cooper,Blake Jarwin,60000,84.60374999841054
Tom Brady,Mike Evans,Chris Godwin,Greg Zuerlein,Tony Pollard,57000,84.58725013732911
Tom Brady,Dak Prescott,Ryan Succop,Rob Gronkowski,Blake Jarwin,53500,84.58599983056385
Tom Brady,Ezekiel Elliott,Michael Gallup,Ryan Succop,Greg Zuerlein,55500,84.58599974314373
Leonard Fournette,Tom Brady,Dak Prescott,Michael Gallup,Tony Pollard,59000,84.58050053914388
Dak Prescott,Ezekiel Elliott,Michael Gallup,Ryan Succop,Tony Pollard,54500,84.57249997456867
CeeDee Lamb,Tom Brady,Dak Prescott,Ryan Succop,Rob Gronkowski,57500,84.57049954732258
Tom Brady,Dak Prescott,Michael Gallup,O.J. Howard,Blake Jarwin,53000,84.55849948724111
Dak Prescott,Amari Cooper,Michael Gallup,Antonio Brown,Dalton Schultz,52000,84.55500030517577
Tom Brady,Leonard Fournette,CeeDee Lamb,Antonio Brown,Rob Gronkowski,53500,84.55225003560383
Antonio Brown,Tom Brady,Dak Prescott,Chris Godwin,Dalton Schultz,59500,84.54925022125244
Tom Brady,Leonard Fournette,Ronald Jones II,Antonio Brown,O.J. Howard,52000,84.54644068923652
Dak Prescott,Amari Cooper,Michael Gallup,Greg Zuerlein,Rob Gronkowski,52000,84.54500033060708
Tom Brady,Mike Evans,Amari Cooper,Ryan Succop,Dalton Schultz,56000,84.54349994659424
CeeDee Lamb,Tom Brady,Dak Prescott,Michael Gallup,O.J. Howard,57000,84.54299920399984
Dak Prescott,Mike Evans,Ryan Succop,Greg Zuerlein,Tony Pollard,52500,84.54249998728433
Dak Prescott,Leonard Fournette,CeeDee Lamb,Rob Gronkowski,Dalton Schultz,50500,84.53874994913735
Dak Prescott,Leonard Fournette,Ronald Jones II,Dalton Schultz,O.J. Howard,49000,84.53294060277003
Tom Brady,Mike Evans,Chris Godwin,Michael Gallup,Dalton Schultz,57000,84.52475013732911
Tom Brady,Ezekiel Elliott,CeeDee Lamb,Ryan Succop,Dalton Schultz,55000,84.51724936167399
Dak Prescott,Ezekiel Elliott,Antonio Brown,Rob Gronkowski,Dalton Schultz,52500,84.5124998728434
Tom Brady,Chris Godwin,Leonard Fournette,Antonio Brown,Tony Pollard,56000,84.51225045522055
Tom Brady,Chris Godwin,Leonard Fournette,Greg Zuerlein,Dalton Schultz,54000,84.51225013732912
Amari Cooper,Tom Brady,Dak Prescott,Rob Gronkowski,O.J. Howard,57500,84.50799992879232
Ryan Succop,Tom Brady,Dak Prescott,CeeDee Lamb,Greg Zuerlein,58000,84.49924958546956
Dak Prescott,Chris Godwin,Leonard Fournette,Tony Pollard,Dalton Schultz,53000,84.49875036875406
Dak Prescott,CeeDee Lamb,Antonio Brown,Greg Zuerlein,Dalton Schultz,49000,84.49874973297118
Tom Brady,Mike Evans,Michael Gallup,Antonio Brown,Ryan Succop,55500,84.49350007375081
Tom Brady,Chris Godwin,Ronald Jones II,Antonio Brown,Rob Gronkowski,54500,84.49269122329413
Tom Brady,Amari Cooper,CeeDee Lamb,Antonio Brown,Rob Gronkowski,54500,84.48975003560383
Tom Brady,Amari Cooper,Ronald Jones II,Antonio Brown,O.J. Howard,53000,84.48394068923652
Tom Brady,Leonard Fournette,Antonio Brown,Ryan Succop,Greg Zuerlein,52500,84.48100007375082
Dak Prescott,Mike Evans,Michael Gallup,Ryan Succop,Dalton Schultz,52500,84.47999998728433
Dak Prescott,Chris Godwin,Ronald Jones II,Rob Gronkowski,Dalton Schultz,51500,84.47919113682764
Dak Prescott,Amari Cooper,CeeDee Lamb,Rob Gronkowski,Dalton Schultz,51500,84.47624994913735
Tom Brady,Ezekiel Elliott,Mike Evans,Dalton Schultz,O.J. Howard,56000,84.47349917093914
Dak Prescott,Amari Cooper,Ronald Jones II,Dalton Schultz,O.J. Howard,50000,84.47044060277003
Michael Gallup,Tom Brady,Dak Prescott,Leonard Fournette,Greg Zuerlein,59500,84.46800034840902
Dak Prescott,Leonard Fournette,Antonio Brown,Ryan Succop,Tony Pollard,51500,84.46750030517576
Dak Prescott,Leonard Fournette,Ryan Succop,Greg Zuerlein,Dalton Schultz,49500,84.46749998728433
Tom Brady,Amari Cooper,Leonard Fournette,Ryan Succop,Rob Gronkowski,55000,84.458500289917
Mike Evans,Tom Brady,Dak Prescott,Tony Pollard,Rob Gronkowski,59500,84.45800011952717
Amari Cooper,Tom Brady,Dak Prescott,Michael Gallup,Tony Pollard,60000,84.45550053914388
Tom Brady,Chris Godwin,Amari Cooper,Antonio Brown,Tony Pollard,57000,84.44975045522055
Tom Brady,Chris Godwin,Amari Cooper,Greg Zuerlein,Dalton Schultz,55000,84.44975013732912
Dak Prescott,Ronald Jones II,Antonio Brown,Ryan Succop,Rob Gronkowski,50000,84.44794107324934
Tom Brady,Chris Godwin,CeeDee Lamb,Ryan Succop,O.J. Howard,53500,84.44349937438965
Tom Brady,Chris Godwin,Leonard Fournette,Michael Gallup,Rob Gronkowski,56000,84.43975048065187
Dak Prescott,Chris Godwin,Antonio Brown,Rob Gronkowski,O.J. Howard,51000,84.43874988555906
Ronald Jones II,Tom Brady,Dak Prescott,Greg Zuerlein,O.J. Howard,55500,84.43638138864554
Dak Prescott,Chris Godwin,Amari Cooper,Tony Pollard,Dalton Schultz,54000,84.43625036875406
Greg Zuerlein,Tom Brady,Dak Prescott,Ezekiel Elliott,Dalton Schultz,60000,84.43549957275391
Tom Brady,Amari Cooper,Leonard Fournette,Michael Gallup,O.J. Howard,54500,84.43099994659426
Dak Prescott,CeeDee Lamb,Michael Gallup,Antonio Brown,Rob Gronkowski,51000,84.42625007629393
Dak Prescott,Ronald Jones II,Michael Gallup,Antonio Brown,O.J. Howard,49500,84.4204407299266
Tom Brady,Amari Cooper,Antonio Brown,Ryan Succop,Greg Zuerlein,53500,84.41850007375082
Tom Brady,Leonard Fournette,CeeDee Lamb,Ronald Jones II,Tony Pollard,54000,84.41519094354966
Tom Brady,Mike Evans,CeeDee Lamb,Ryan Succop,Rob Gronkowski,55000,84.4147497177124
Antonio Brown,Tom Brady,Dak Prescott,CeeDee Lamb,O.J. Howard,57000,84.41174945831298
Tom Brady,Mike Evans,Ronald Jones II,Ryan Succop,O.J. Howard,53500,84.40894037134507
Dak Prescott,Amari Cooper,Antonio Brown,Ryan Succop,Tony Pollard,52500,84.40500030517576
Dak Prescott,Amari Cooper,Ryan Succop,Greg Zuerlein,Dalton Schultz,50500,84.40499998728433
Tom Brady,Chris Godwin,Michael Gallup,Antonio Brown,Greg Zuerlein,54500,84.39975026448569
Dak Prescott,Leonard Fournette,Michael Gallup,Ryan Succop,Rob Gronkowski,51500,84.39500033060708
Tom Brady,Ezekiel Elliott,Ronald Jones II,Antonio Brown,Tony Pollard,56000,84.38894086725573
Tom Brady,Ezekiel Elliott,Ronald Jones II,Greg Zuerlein,Dalton Schultz,54000,84.38894054936429
Tom Brady,Ezekiel Elliott,Leonard Fournette,Rob Gronkowski,O.J. Howard,55000,84.3884995142619
Tom Brady,Mike Evans,CeeDee Lamb,Michael Gallup,O.J. Howard,54500,84.38724937438965
Dak Prescott,Chris Godwin,Michael Gallup,Antonio Brown,Tony Pollard,53500,84.38625049591063
Dak Prescott,Chris Godwin,Michael Gallup,Greg Zuerlein,Dalton Schultz,51500,84.3862501780192
Tom Brady,Chris Godwin,Amari Cooper,Michael Gallup,Rob Gronkowski,57000,84.37725048065187
Dak Prescott,Ezekiel Elliott,Ronald Jones II,Tony Pollard,Dalton Schultz,53000,84.37544078078923
Tom Brady,Mike Evans,Chris Godwin,Ryan Succop,Tony Pollard,57500,84.3747501373291
Tom Brady,Leonard Fournette,CeeDee Lamb,Greg Zuerlein,O.J. Howard,51500,84.37474937438965
Greg Zuerlein,Tom Brady,Dak Prescott,Ronald Jones II,Ryan Succop,57500,84.37094077315984
Greg Zuerlein,Tom Brady,Dak Prescott,Chris Godwin,O.J. Howard,58500,84.36174958546957
Dak Prescott,Leonard Fournette,CeeDee Lamb,Tony Pollard,O.J. Howard,50500,84.3612496058146
Chris Godwin,Tom Brady,Dak Prescott,Rob Gronkowski,Dalton Schultz,58000,84.35800031026204
Dak Prescott,Michael Gallup,Antonio Brown,Ryan Succop,Greg Zuerlein,50000,84.3550001144409
Tom Brady,Amari Cooper,CeeDee Lamb,Ronald Jones II,Tony Pollard,55000,84.35269094354966
Greg Zuerlein,Tom Brady,Dak Prescott,CeeDee Lamb,Michael Gallup,58500,84.34924977620443
Tom Brady,Ezekiel Elliott,Antonio Brown,Greg Zuerlein,O.J. Howard,53500,84.34849929809572
Dak Prescott,CeeDee Lamb,Ronald Jones II,Rob Gronkowski,O.J. Howard,49000,84.34169037388818
Tom Brady,Ezekiel Elliott,Leonard Fournette,Michael Gallup,Tony Pollard,57500,84.33600012461346
Dak Prescott,Ezekiel Elliott,Antonio Brown,Tony Pollard,O.J. Howard,52500,84.33499952952066
Dak Prescott,Ezekiel Elliott,Greg Zuerlein,Dalton Schultz,O.J. Howard,50500,84.33499921162922
Greg Zuerlein,Tom Brady,Dak Prescott,Mike Evans,Rob Gronkowski,60000,84.33299992879232
Dak Prescott,Amari Cooper,Michael Gallup,Ryan Succop,Rob Gronkowski,52500,84.33250033060708
Tom Brady,Chris Godwin,CeeDee Lamb,Antonio Brown,Dalton Schultz,54000,84.33099988301595
Tom Brady,Ezekiel Elliott,Amari Cooper,Rob Gronkowski,O.J. Howard,56000,84.3259995142619
